pharmacy_id,sku,drug_name,form,strength,price,qty,qty_available
ph1439,OTC006,Vitamin C,Tablet,500mg,140.44,126.0,
ph1439,OTC040,Antibiotic Respiratory,Tablet,500mg,131.92,135.0,
ph1439,OTC042,Oxygen Support,Cylinder,Portable,136.38,69.0,
ph1439,OTC003,Cetirizine,Tablet,10mg,18.99,45.0,
ph1439,OTC035,Antihistamine Syrup,Syrup,100ml,118.98,151.0,
ph1439,OTC011,Loratadine,Tablet,10mg,84.73,171.0,
ph1439,OTC023,Throat Lozenges,Lozenge,24 count,34.66,123.0,
ph1440,OTC026,Multivitamin,Tablet,Daily,86.83,31.0,
ph1440,OTC034,Mucolytic Syrup,Syrup,100ml,27.44,160.0,
ph1440,OTC037,Bronchodilator,Tablet,4mg,103.51,141.0,
ph1440,OTC001,Paracetamol,Tablet,500mg,80.99,46.0,
ph1440,OTC040,Antibiotic Respiratory,Tablet,500mg,66.64,130.0,
ph1440,OTC031,Ambroxol,Tablet,30mg,11.37,155.0,
ph1440,OTC042,Oxygen Support,Cylinder,Portable,145.52,193.0,
ph1440,OTC030,Saline Nasal Spray,Spray,30ml,120.91,87.0,
ph1440,OTC033,Budesonide Inhaler,Inhaler,200mcg,135.59,150.0,
ph1440,OTC010,Guaifenesin,Syrup,100ml,105.73,29.0,
ph1440,OTC009,Dextromethorphan,Syrup,100ml,115.15,191.0,
ph1441,OTC011,Loratadine,Tablet,10mg,75.42,87.0,
ph1441,OTC043,Nebulizer Solution,Solution,2.5ml,106.95,28.0,
ph1441,OTC016,Pseudoephedrine,Tablet,30mg,139.85,159.0,
ph1441,OTC039,Chest Rub Balm,Balm,50g,74.05,131.0,
ph1441,OTC036,Expectorant Tablets,Tablet,200mg,126.83,40.0,
ph1441,OTC007,Zinc Supplement,Tablet,50mg,46.67,69.0,
ph1441,OTC031,Ambroxol,Tablet,30mg,106.54,152.0,
ph1441,OTC030,Saline Nasal Spray,Spray,30ml,21.95,135.0,
ph1441,OTC038,Steam Inhalation,Solution,100ml,137.53,58.0,
ph1441,OTC017,Phenylephrine,Tablet,10mg,92.53,71.0,
ph1441,OTC003,Cetirizine,Tablet,10mg,82.81,21.0,
ph1442,OTC013,Aspirin,Tablet,325mg,101.63,122.0,
ph1442,OTC001,Paracetamol,Tablet,500mg,50.07,125.0,
ph1442,OTC034,Mucolytic Syrup,Syrup,100ml,45.71,67.0,
ph1442,OTC009,Dextromethorphan,Syrup,100ml,111.55,70.0,
ph1442,OTC042,Oxygen Support,Cylinder,Portable,88.52,124.0,
ph1442,OTC038,Steam Inhalation,Solution,100ml,87.7,44.0,
ph1442,OTC041,Steroid Respiratory,Tablet,5mg,38.49,79.0,
ph1442,OTC030,Saline Nasal Spray,Spray,30ml,139.62,141.0,
ph1442,OTC040,Antibiotic Respiratory,Tablet,500mg,100.86,198.0,
ph1442,OTC010,Guaifenesin,Syrup,100ml,32.59,144.0,
ph1442,OTC032,Salbutamol Inhaler,Inhaler,100mcg,123.38,162.0,
ph1442,OTC005,Cough Syrup,Syrup,100ml,24.46,39.0,
ph1443,OTC015,Acetaminophen,Tablet,325mg,140.55,42.0,
ph1443,OTC042,Oxygen Support,Cylinder,Portable,38.01,144.0,
ph1443,OTC008,Chlorpheniramine,Tablet,4mg,18.88,33.0,
ph1443,OTC035,Antihistamine Syrup,Syrup,100ml,101.23,82.0,
ph1443,OTC032,Salbutamol Inhaler,Inhaler,100mcg,80.51,38.0,
ph1443,OTC007,Zinc Supplement,Tablet,50mg,137.94,141.0,
ph1443,OTC043,Nebulizer Solution,Solution,2.5ml,116.29,136.0,
ph1443,OTC036,Expectorant Tablets,Tablet,200mg,66.51,59.0,
ph1443,OTC030,Saline Nasal Spray,Spray,30ml,81.53,99.0,
ph1443,OTC031,Ambroxol,Tablet,30mg,93.7,23.0,
ph1443,OTC009,Dextromethorphan,Syrup,100ml,76.09,125.0,
ph1443,OTC002,Ibuprofen,Tablet,200mg,137.87,195.0,
ph1444,OTC030,Saline Nasal Spray,Spray,30ml,85.18,64.0,
ph1444,OTC043,Nebulizer Solution,Solution,2.5ml,84.35,191.0,
ph1444,OTC003,Cetirizine,Tablet,10mg,44.07,176.0,
ph1444,OTC001,Paracetamol,Tablet,500mg,98.72,174.0,
ph1444,OTC013,Aspirin,Tablet,325mg,100.74,104.0,
ph1444,OTC036,Expectorant Tablets,Tablet,200mg,136.8,165.0,
ph1444,OTC040,Antibiotic Respiratory,Tablet,500mg,41.26,34.0,
ph1444,OTC009,Dextromethorphan,Syrup,100ml,118.79,59.0,
ph1444,OTC032,Salbutamol Inhaler,Inhaler,100mcg,145.18,67.0,
ph1444,OTC041,Steroid Respiratory,Tablet,5mg,120.2,185.0,
ph1444,OTC017,Phenylephrine,Tablet,10mg,143.7,44.0,
ph1444,OTC026,Multivitamin,Tablet,Daily,48.35,166.0,
ph1445,OTC009,Dextromethorphan,Syrup,100ml,71.41,181.0,
ph1445,OTC032,Salbutamol Inhaler,Inhaler,100mcg,52.07,150.0,
ph1445,OTC013,Aspirin,Tablet,325mg,68.01,193.0,
ph1445,OTC043,Nebulizer Solution,Solution,2.5ml,21.97,130.0,
ph1445,OTC038,Steam Inhalation,Solution,100ml,121.97,192.0,
ph1445,OTC017,Phenylephrine,Tablet,10mg,126.4,60.0,
ph1445,OTC042,Oxygen Support,Cylinder,Portable,42.37,33.0,
ph1445,OTC030,Saline Nasal Spray,Spray,30ml,124.46,119.0,
ph1445,OTC006,Vitamin C,Tablet,500mg,79.76,27.0,
ph1445,OTC040,Antibiotic Respiratory,Tablet,500mg,19.03,167.0,
ph1445,OTC007,Zinc Supplement,Tablet,50mg,49.12,145.0,
ph1445,OTC002,Ibuprofen,Tablet,200mg,15.24,41.0,
ph1446,OTC036,Expectorant Tablets,Tablet,200mg,148.21,71.0,
ph1446,OTC003,Cetirizine,Tablet,10mg,116.02,52.0,
ph1446,OTC041,Steroid Respiratory,Tablet,5mg,49.9,134.0,
ph1446,OTC006,Vitamin C,Tablet,500mg,53.06,104.0,
ph1446,OTC031,Ambroxol,Tablet,30mg,66.38,74.0,
ph1446,OTC001,Paracetamol,Tablet,500mg,124.28,159.0,
ph1446,OTC010,Guaifenesin,Syrup,100ml,100.52,162.0,
ph1446,OTC011,Loratadine,Tablet,10mg,69.6,37.0,
ph1446,OTC023,Throat Lozenges,Lozenge,24 count,77.15,76.0,
ph1446,OTC005,Cough Syrup,Syrup,100ml,122.42,53.0,
ph1446,OTC007,Zinc Supplement,Tablet,50mg,121.69,137.0,
ph1446,OTC002,Ibuprofen,Tablet,200mg,145.64,26.0,
ph1447,OTC017,Phenylephrine,Tablet,10mg,118.16,94.0,
ph1447,OTC038,Steam Inhalation,Solution,100ml,20.42,125.0,
ph1447,OTC008,Chlorpheniramine,Tablet,4mg,93.11,84.0,
ph1447,OTC033,Budesonide Inhaler,Inhaler,200mcg,100.22,126.0,
ph1447,OTC034,Mucolytic Syrup,Syrup,100ml,66.65,82.0,
ph1447,OTC035,Antihistamine Syrup,Syrup,100ml,104.56,141.0,
ph1447,OTC013,Aspirin,Tablet,325mg,113.79,115.0,
ph1447,OTC039,Chest Rub Balm,Balm,50g,68.31,41.0,
ph1447,OTC003,Cetirizine,Tablet,10mg,136.87,149.0,
ph1447,OTC009,Dextromethorphan,Syrup,100ml,48.13,76.0,
ph1447,OTC043,Nebulizer Solution,Solution,2.5ml,57.97,135.0,
ph1447,OTC031,Ambroxol,Tablet,30mg,77.43,146.0,
ph1447,OTC002,Ibuprofen,Tablet,200mg,134.49,112.0,
ph1447,OTC040,Antibiotic Respiratory,Tablet,500mg,88.8,196.0,
ph1447,OTC015,Acetaminophen,Tablet,325mg,95.31,106.0,
ph1448,OTC009,Dextromethorphan,Syrup,100ml,116.2,116.0,
ph1448,OTC017,Phenylephrine,Tablet,10mg,15.25,53.0,
ph1448,OTC003,Cetirizine,Tablet,10mg,47.61,103.0,
ph1448,OTC031,Ambroxol,Tablet,30mg,10.61,109.0,
ph1448,OTC035,Antihistamine Syrup,Syrup,100ml,126.56,119.0,
ph1448,OTC030,Saline Nasal Spray,Spray,30ml,79.51,35.0,
ph1448,OTC036,Expectorant Tablets,Tablet,200mg,31.76,142.0,
ph1448,OTC008,Chlorpheniramine,Tablet,4mg,123.68,64.0,
ph1448,OTC023,Throat Lozenges,Lozenge,24 count,96.5,170.0,
ph1448,OTC011,Loratadine,Tablet,10mg,87.75,38.0,
ph1448,OTC034,Mucolytic Syrup,Syrup,100ml,137.84,47.0,
ph1448,OTC040,Antibiotic Respiratory,Tablet,500mg,111.26,79.0,
ph1448,OTC007,Zinc Supplement,Tablet,50mg,71.34,125.0,
ph1448,OTC037,Bronchodilator,Tablet,4mg,39.17,61.0,
ph1449,OTC011,Loratadine,Tablet,10mg,71.19,160.0,
ph1449,OTC001,Paracetamol,Tablet,500mg,141.29,151.0,
ph1449,OTC009,Dextromethorphan,Syrup,100ml,112.36,101.0,
ph1449,OTC040,Antibiotic Respiratory,Tablet,500mg,54.66,50.0,
ph1449,OTC039,Chest Rub Balm,Balm,50g,12.13,125.0,
ph1449,OTC030,Saline Nasal Spray,Spray,30ml,118.74,46.0,
ph1449,OTC037,Bronchodilator,Tablet,4mg,96.06,171.0,
ph1449,OTC042,Oxygen Support,Cylinder,Portable,74.75,20.0,
ph1449,OTC043,Nebulizer Solution,Solution,2.5ml,131.33,148.0,
ph1449,OTC008,Chlorpheniramine,Tablet,4mg,38.98,72.0,
ph1449,OTC026,Multivitamin,Tablet,Daily,104.98,80.0,
ph1449,OTC010,Guaifenesin,Syrup,100ml,27.91,97.0,
ph1449,OTC003,Cetirizine,Tablet,10mg,14.52,193.0,
ph1449,OTC007,Zinc Supplement,Tablet,50mg,75.93,113.0,
ph1450,OTC011,Loratadine,Tablet,10mg,62.92,182.0,
ph1450,OTC007,Zinc Supplement,Tablet,50mg,30.78,38.0,
ph1450,OTC015,Acetaminophen,Tablet,325mg,146.16,195.0,
ph1450,OTC002,Ibuprofen,Tablet,200mg,136.92,146.0,
ph1450,OTC003,Cetirizine,Tablet,10mg,103.75,20.0,
ph1450,OTC016,Pseudoephedrine,Tablet,30mg,119.79,120.0,
ph1450,OTC041,Steroid Respiratory,Tablet,5mg,18.3,106.0,
ph1450,OTC023,Throat Lozenges,Lozenge,24 count,148.7,142.0,
ph1450,OTC037,Bronchodilator,Tablet,4mg,39.43,180.0,
ph1450,OTC035,Antihistamine Syrup,Syrup,100ml,116.84,92.0,
ph1450,OTC013,Aspirin,Tablet,325mg,26.21,166.0,
ph1450,OTC026,Multivitamin,Tablet,Daily,66.66,27.0,
ph1450,OTC043,Nebulizer Solution,Solution,2.5ml,114.49,117.0,
ph1450,OTC030,Saline Nasal Spray,Spray,30ml,125.93,124.0,
ph1451,OTC041,Steroid Respiratory,Tablet,5mg,94.12,199.0,
ph1451,OTC003,Cetirizine,Tablet,10mg,92.58,150.0,
ph1451,OTC035,Antihistamine Syrup,Syrup,100ml,21.85,74.0,
ph1451,OTC013,Aspirin,Tablet,325mg,42.22,196.0,
ph1451,OTC008,Chlorpheniramine,Tablet,4mg,135.45,119.0,
ph1451,OTC042,Oxygen Support,Cylinder,Portable,131.35,135.0,
ph1451,OTC023,Throat Lozenges,Lozenge,24 count,55.94,105.0,
ph1451,OTC016,Pseudoephedrine,Tablet,30mg,128.57,112.0,
ph1451,OTC036,Expectorant Tablets,Tablet,200mg,46.8,24.0,
ph1451,OTC001,Paracetamol,Tablet,500mg,63.83,68.0,
ph1451,OTC007,Zinc Supplement,Tablet,50mg,47.57,66.0,
ph1451,OTC011,Loratadine,Tablet,10mg,68.51,115.0,
ph1451,OTC032,Salbutamol Inhaler,Inhaler,100mcg,37.21,154.0,
ph1451,OTC015,Acetaminophen,Tablet,325mg,86.52,181.0,
ph1451,OTC043,Nebulizer Solution,Solution,2.5ml,53.44,200.0,
ph1452,OTC017,Phenylephrine,Tablet,10mg,87.84,93.0,
ph1452,OTC032,Salbutamol Inhaler,Inhaler,100mcg,25.12,183.0,
ph1452,OTC016,Pseudoephedrine,Tablet,30mg,12.75,127.0,
ph1452,OTC041,Steroid Respiratory,Tablet,5mg,147.36,98.0,
ph1452,OTC037,Bronchodilator,Tablet,4mg,83.7,86.0,
ph1452,OTC002,Ibuprofen,Tablet,200mg,56.71,55.0,
ph1452,OTC031,Ambroxol,Tablet,30mg,122.28,119.0,
ph1452,OTC036,Expectorant Tablets,Tablet,200mg,26.93,164.0,
ph1452,OTC035,Antihistamine Syrup,Syrup,100ml,133.18,135.0,
ph1452,OTC005,Cough Syrup,Syrup,100ml,95.75,62.0,
ph1452,OTC030,Saline Nasal Spray,Spray,30ml,32.14,175.0,
ph1452,OTC023,Throat Lozenges,Lozenge,24 count,39.16,25.0,
ph1452,OTC013,Aspirin,Tablet,325mg,94.09,196.0,
ph1452,OTC033,Budesonide Inhaler,Inhaler,200mcg,50.77,75.0,
ph1453,OTC035,Antihistamine Syrup,Syrup,100ml,94.93,172.0,
ph1453,OTC007,Zinc Supplement,Tablet,50mg,14.28,30.0,
ph1453,OTC003,Cetirizine,Tablet,10mg,76.56,107.0,
ph1453,OTC039,Chest Rub Balm,Balm,50g,66.15,162.0,
ph1453,OTC008,Chlorpheniramine,Tablet,4mg,77.92,83.0,
ph1453,OTC010,Guaifenesin,Syrup,100ml,18.04,184.0,
ph1453,OTC036,Expectorant Tablets,Tablet,200mg,39.36,127.0,
ph1453,OTC013,Aspirin,Tablet,325mg,58.78,154.0,
ph1453,OTC037,Bronchodilator,Tablet,4mg,146.53,133.0,
ph1453,OTC023,Throat Lozenges,Lozenge,24 count,107.69,185.0,
ph1454,OTC015,Acetaminophen,Tablet,325mg,114.07,53.0,
ph1454,OTC005,Cough Syrup,Syrup,100ml,47.98,173.0,
ph1454,OTC039,Chest Rub Balm,Balm,50g,63.62,75.0,
ph1454,OTC002,Ibuprofen,Tablet,200mg,75.51,170.0,
ph1454,OTC011,Loratadine,Tablet,10mg,69.03,100.0,
ph1454,OTC042,Oxygen Support,Cylinder,Portable,55.98,135.0,
ph1454,OTC009,Dextromethorphan,Syrup,100ml,91.57,50.0,
ph1454,OTC016,Pseudoephedrine,Tablet,30mg,123.27,27.0,
ph1454,OTC026,Multivitamin,Tablet,Daily,127.25,98.0,
ph1454,OTC023,Throat Lozenges,Lozenge,24 count,56.83,191.0,
ph1454,OTC035,Antihistamine Syrup,Syrup,100ml,13.35,61.0,
ph1454,OTC036,Expectorant Tablets,Tablet,200mg,85.33,179.0,
ph1454,OTC033,Budesonide Inhaler,Inhaler,200mcg,133.68,91.0,
ph1454,OTC043,Nebulizer Solution,Solution,2.5ml,136.3,72.0,
ph1454,OTC008,Chlorpheniramine,Tablet,4mg,88.37,155.0,
ph1455,OTC016,Pseudoephedrine,Tablet,30mg,78.17,159.0,
ph1455,OTC040,Antibiotic Respiratory,Tablet,500mg,82.93,149.0,
ph1455,OTC032,Salbutamol Inhaler,Inhaler,100mcg,94.61,169.0,
ph1455,OTC023,Throat Lozenges,Lozenge,24 count,64.72,22.0,
ph1455,OTC043,Nebulizer Solution,Solution,2.5ml,82.71,142.0,
ph1455,OTC041,Steroid Respiratory,Tablet,5mg,82.55,79.0,
ph1455,OTC010,Guaifenesin,Syrup,100ml,89.08,40.0,
ph1455,OTC005,Cough Syrup,Syrup,100ml,148.17,96.0,
ph1455,OTC009,Dextromethorphan,Syrup,100ml,27.11,197.0,
ph1455,OTC039,Chest Rub Balm,Balm,50g,43.51,169.0,
ph1455,OTC034,Mucolytic Syrup,Syrup,100ml,15.34,179.0,
ph1456,OTC033,Budesonide Inhaler,Inhaler,200mcg,73.38,112.0,
ph1456,OTC002,Ibuprofen,Tablet,200mg,52.02,107.0,
ph1456,OTC035,Antihistamine Syrup,Syrup,100ml,111.69,142.0,
ph1456,OTC011,Loratadine,Tablet,10mg,88.5,36.0,
ph1456,OTC039,Chest Rub Balm,Balm,50g,18.53,105.0,
ph1456,OTC040,Antibiotic Respiratory,Tablet,500mg,45.36,186.0,
ph1456,OTC010,Guaifenesin,Syrup,100ml,32.84,141.0,
ph1456,OTC023,Throat Lozenges,Lozenge,24 count,48.82,34.0,
ph1456,OTC037,Bronchodilator,Tablet,4mg,73.89,43.0,
ph1456,OTC007,Zinc Supplement,Tablet,50mg,132.09,82.0,
ph1456,OTC036,Expectorant Tablets,Tablet,200mg,95.53,84.0,
ph1456,OTC042,Oxygen Support,Cylinder,Portable,63.46,21.0,
ph1457,OTC023,Throat Lozenges,Lozenge,24 count,106.49,193.0,
ph1457,OTC031,Ambroxol,Tablet,30mg,136.57,163.0,
ph1457,OTC007,Zinc Supplement,Tablet,50mg,101.3,115.0,
ph1457,OTC042,Oxygen Support,Cylinder,Portable,84.89,142.0,
ph1457,OTC001,Paracetamol,Tablet,500mg,74.27,140.0,
ph1457,OTC009,Dextromethorphan,Syrup,100ml,60.15,47.0,
ph1457,OTC013,Aspirin,Tablet,325mg,36.79,187.0,
ph1457,OTC017,Phenylephrine,Tablet,10mg,104.13,75.0,
ph1457,OTC030,Saline Nasal Spray,Spray,30ml,127.33,173.0,
ph1457,OTC033,Budesonide Inhaler,Inhaler,200mcg,97.91,102.0,
ph1457,OTC034,Mucolytic Syrup,Syrup,100ml,65.12,135.0,
ph1458,OTC043,Nebulizer Solution,Solution,2.5ml,66.46,124.0,
ph1458,OTC026,Multivitamin,Tablet,Daily,66.89,132.0,
ph1458,OTC036,Expectorant Tablets,Tablet,200mg,112.87,155.0,
ph1458,OTC038,Steam Inhalation,Solution,100ml,67.56,123.0,
ph1458,OTC011,Loratadine,Tablet,10mg,136.29,77.0,
ph1458,OTC040,Antibiotic Respiratory,Tablet,500mg,117.18,120.0,
ph1458,OTC035,Antihistamine Syrup,Syrup,100ml,39.07,156.0,
ph1458,OTC016,Pseudoephedrine,Tablet,30mg,26.71,22.0,
ph1458,OTC009,Dextromethorphan,Syrup,100ml,141.38,56.0,
ph1458,OTC003,Cetirizine,Tablet,10mg,114.19,124.0,
ph1458,OTC042,Oxygen Support,Cylinder,Portable,28.18,195.0,
ph1458,OTC033,Budesonide Inhaler,Inhaler,200mcg,124.7,152.0,
ph1458,OTC034,Mucolytic Syrup,Syrup,100ml,68.99,26.0,
ph1458,OTC030,Saline Nasal Spray,Spray,30ml,95.41,123.0,
ph1459,OTC015,Acetaminophen,Tablet,325mg,144.93,83.0,
ph1459,OTC039,Chest Rub Balm,Balm,50g,124.4,164.0,
ph1459,OTC040,Antibiotic Respiratory,Tablet,500mg,100.98,93.0,
ph1459,OTC010,Guaifenesin,Syrup,100ml,24.45,47.0,
ph1459,OTC032,Salbutamol Inhaler,Inhaler,100mcg,101.39,117.0,
ph1459,OTC026,Multivitamin,Tablet,Daily,33.85,158.0,
ph1459,OTC023,Throat Lozenges,Lozenge,24 count,101.3,39.0,
ph1459,OTC001,Paracetamol,Tablet,500mg,108.09,155.0,
ph1459,OTC013,Aspirin,Tablet,325mg,96.2,85.0,
ph1459,OTC009,Dextromethorphan,Syrup,100ml,138.5,61.0,
ph1459,OTC016,Pseudoephedrine,Tablet,30mg,84.57,26.0,
ph1459,OTC011,Loratadine,Tablet,10mg,120.58,170.0,
ph1459,OTC041,Steroid Respiratory,Tablet,5mg,32.81,24.0,
ph1460,OTC009,Dextromethorphan,Syrup,100ml,93.81,29.0,
ph1460,OTC041,Steroid Respiratory,Tablet,5mg,139.83,173.0,
ph1460,OTC016,Pseudoephedrine,Tablet,30mg,33.72,75.0,
ph1460,OTC013,Aspirin,Tablet,325mg,36.34,100.0,
ph1460,OTC001,Paracetamol,Tablet,500mg,28.62,96.0,
ph1460,OTC011,Loratadine,Tablet,10mg,12.04,89.0,
ph1460,OTC034,Mucolytic Syrup,Syrup,100ml,134.93,51.0,
ph1460,OTC015,Acetaminophen,Tablet,325mg,139.9,183.0,
ph1460,OTC042,Oxygen Support,Cylinder,Portable,73.86,151.0,
ph1460,OTC030,Saline Nasal Spray,Spray,30ml,106.53,197.0,
ph1460,OTC017,Phenylephrine,Tablet,10mg,122.21,138.0,
ph1460,OTC033,Budesonide Inhaler,Inhaler,200mcg,69.24,126.0,
ph1461,OTC034,Mucolytic Syrup,Syrup,100ml,43.46,104.0,
ph1461,OTC039,Chest Rub Balm,Balm,50g,71.02,177.0,
ph1461,OTC007,Zinc Supplement,Tablet,50mg,53.5,59.0,
ph1461,OTC026,Multivitamin,Tablet,Daily,12.79,161.0,
ph1461,OTC023,Throat Lozenges,Lozenge,24 count,47.49,102.0,
ph1461,OTC037,Bronchodilator,Tablet,4mg,72.68,116.0,
ph1461,OTC032,Salbutamol Inhaler,Inhaler,100mcg,21.76,191.0,
ph1461,OTC008,Chlorpheniramine,Tablet,4mg,142.25,167.0,
ph1461,OTC009,Dextromethorphan,Syrup,100ml,127.77,113.0,
ph1461,OTC035,Antihistamine Syrup,Syrup,100ml,17.43,126.0,
ph1462,OTC003,Cetirizine,Tablet,10mg,99.38,114.0,
ph1462,OTC001,Paracetamol,Tablet,500mg,125.69,74.0,
ph1462,OTC008,Chlorpheniramine,Tablet,4mg,45.79,129.0,
ph1462,OTC043,Nebulizer Solution,Solution,2.5ml,61.72,112.0,
ph1462,OTC031,Ambroxol,Tablet,30mg,49.4,36.0,
ph1462,OTC011,Loratadine,Tablet,10mg,27.85,188.0,
ph1462,OTC040,Antibiotic Respiratory,Tablet,500mg,122.03,76.0,
ph1462,OTC034,Mucolytic Syrup,Syrup,100ml,116.52,158.0,
ph1462,OTC036,Expectorant Tablets,Tablet,200mg,49.26,125.0,
ph1462,OTC026,Multivitamin,Tablet,Daily,73.69,64.0,
ph1462,OTC009,Dextromethorphan,Syrup,100ml,70.98,97.0,
ph1462,OTC007,Zinc Supplement,Tablet,50mg,104.48,39.0,
ph1463,OTC040,Antibiotic Respiratory,Tablet,500mg,132.71,183.0,
ph1463,OTC038,Steam Inhalation,Solution,100ml,46.7,66.0,
ph1463,OTC030,Saline Nasal Spray,Spray,30ml,58.0,130.0,
ph1463,OTC033,Budesonide Inhaler,Inhaler,200mcg,27.55,156.0,
ph1463,OTC007,Zinc Supplement,Tablet,50mg,103.57,128.0,
ph1463,OTC036,Expectorant Tablets,Tablet,200mg,122.85,185.0,
ph1463,OTC041,Steroid Respiratory,Tablet,5mg,10.33,197.0,
ph1463,OTC043,Nebulizer Solution,Solution,2.5ml,148.56,41.0,
ph1463,OTC005,Cough Syrup,Syrup,100ml,127.0,83.0,
ph1463,OTC011,Loratadine,Tablet,10mg,119.5,149.0,
ph1463,OTC008,Chlorpheniramine,Tablet,4mg,49.72,136.0,
ph1463,OTC013,Aspirin,Tablet,325mg,121.31,38.0,
ph1463,OTC042,Oxygen Support,Cylinder,Portable,44.28,85.0,
ph1463,OTC032,Salbutamol Inhaler,Inhaler,100mcg,118.45,138.0,
ph1464,OTC010,Guaifenesin,Syrup,100ml,68.47,109.0,
ph1464,OTC033,Budesonide Inhaler,Inhaler,200mcg,20.93,35.0,
ph1464,OTC003,Cetirizine,Tablet,10mg,66.21,25.0,
ph1464,OTC030,Saline Nasal Spray,Spray,30ml,102.66,185.0,
ph1464,OTC037,Bronchodilator,Tablet,4mg,70.31,44.0,
ph1464,OTC013,Aspirin,Tablet,325mg,97.39,109.0,
ph1464,OTC001,Paracetamol,Tablet,500mg,117.98,136.0,
ph1464,OTC015,Acetaminophen,Tablet,325mg,40.59,132.0,
ph1464,OTC031,Ambroxol,Tablet,30mg,31.77,81.0,
ph1464,OTC006,Vitamin C,Tablet,500mg,120.69,79.0,
ph1464,OTC043,Nebulizer Solution,Solution,2.5ml,26.64,156.0,
ph1464,OTC002,Ibuprofen,Tablet,200mg,48.2,99.0,
ph1464,OTC036,Expectorant Tablets,Tablet,200mg,41.91,172.0,
ph1464,OTC038,Steam Inhalation,Solution,100ml,119.56,89.0,
ph1464,OTC042,Oxygen Support,Cylinder,Portable,134.89,52.0,
ph1465,OTC001,Paracetamol,Tablet,500mg,143.82,163.0,
ph1465,OTC036,Expectorant Tablets,Tablet,200mg,79.51,23.0,
ph1465,OTC013,Aspirin,Tablet,325mg,133.27,107.0,
ph1465,OTC010,Guaifenesin,Syrup,100ml,105.84,168.0,
ph1465,OTC035,Antihistamine Syrup,Syrup,100ml,13.78,29.0,
ph1465,OTC043,Nebulizer Solution,Solution,2.5ml,43.59,89.0,
ph1465,OTC002,Ibuprofen,Tablet,200mg,98.76,181.0,
ph1465,OTC032,Salbutamol Inhaler,Inhaler,100mcg,39.28,67.0,
ph1465,OTC007,Zinc Supplement,Tablet,50mg,114.44,60.0,
ph1465,OTC008,Chlorpheniramine,Tablet,4mg,133.19,56.0,
ph1465,OTC005,Cough Syrup,Syrup,100ml,13.52,104.0,
ph1465,OTC042,Oxygen Support,Cylinder,Portable,105.39,114.0,
ph1465,OTC015,Acetaminophen,Tablet,325mg,108.96,117.0,
ph1465,OTC037,Bronchodilator,Tablet,4mg,124.65,149.0,
ph1466,OTC033,Budesonide Inhaler,Inhaler,200mcg,94.33,94.0,
ph1466,OTC026,Multivitamin,Tablet,Daily,39.05,27.0,
ph1466,OTC015,Acetaminophen,Tablet,325mg,90.97,109.0,
ph1466,OTC016,Pseudoephedrine,Tablet,30mg,21.12,158.0,
ph1466,OTC039,Chest Rub Balm,Balm,50g,80.64,110.0,
ph1466,OTC041,Steroid Respiratory,Tablet,5mg,116.66,160.0,
ph1466,OTC037,Bronchodilator,Tablet,4mg,71.58,67.0,
ph1466,OTC023,Throat Lozenges,Lozenge,24 count,119.93,155.0,
ph1466,OTC031,Ambroxol,Tablet,30mg,141.63,23.0,
ph1466,OTC009,Dextromethorphan,Syrup,100ml,105.04,164.0,
ph1466,OTC034,Mucolytic Syrup,Syrup,100ml,57.61,66.0,
ph1466,OTC043,Nebulizer Solution,Solution,2.5ml,111.65,150.0,
ph1467,OTC033,Budesonide Inhaler,Inhaler,200mcg,123.91,181.0,
ph1467,OTC023,Throat Lozenges,Lozenge,24 count,100.08,194.0,
ph1467,OTC030,Saline Nasal Spray,Spray,30ml,83.17,123.0,
ph1467,OTC008,Chlorpheniramine,Tablet,4mg,115.82,182.0,
ph1467,OTC001,Paracetamol,Tablet,500mg,106.86,24.0,
ph1467,OTC035,Antihistamine Syrup,Syrup,100ml,126.56,94.0,
ph1467,OTC003,Cetirizine,Tablet,10mg,57.81,127.0,
ph1467,OTC031,Ambroxol,Tablet,30mg,32.03,101.0,
ph1467,OTC043,Nebulizer Solution,Solution,2.5ml,105.05,116.0,
ph1467,OTC036,Expectorant Tablets,Tablet,200mg,99.65,20.0,
ph1467,OTC017,Phenylephrine,Tablet,10mg,135.43,60.0,
ph1468,OTC005,Cough Syrup,Syrup,100ml,131.9,190.0,
ph1468,OTC031,Ambroxol,Tablet,30mg,28.5,144.0,
ph1468,OTC039,Chest Rub Balm,Balm,50g,57.8,189.0,
ph1468,OTC034,Mucolytic Syrup,Syrup,100ml,136.88,31.0,
ph1468,OTC030,Saline Nasal Spray,Spray,30ml,45.29,169.0,
ph1468,OTC023,Throat Lozenges,Lozenge,24 count,137.57,138.0,
ph1468,OTC015,Acetaminophen,Tablet,325mg,147.32,73.0,
ph1468,OTC041,Steroid Respiratory,Tablet,5mg,91.34,181.0,
ph1468,OTC038,Steam Inhalation,Solution,100ml,65.85,86.0,
ph1468,OTC013,Aspirin,Tablet,325mg,138.74,84.0,
ph1468,OTC002,Ibuprofen,Tablet,200mg,77.2,146.0,
ph1468,OTC032,Salbutamol Inhaler,Inhaler,100mcg,36.62,62.0,
ph1468,OTC042,Oxygen Support,Cylinder,Portable,15.8,96.0,
ph1469,OTC039,Chest Rub Balm,Balm,50g,26.91,66.0,
ph1469,OTC010,Guaifenesin,Syrup,100ml,18.11,70.0,
