pharmacy_id,sku,drug_name,form,strength,price,qty
ph1188,OTC006,Vitamin C,Tablet,500mg,36.37,115
ph1188,OTC043,Nebulizer Solution,Solution,2.5ml,40.53,23
ph1189,OTC032,Salbutamol Inhaler,Inhaler,100mcg,112.32,128
ph1189,OTC002,Ibuprofen,Tablet,200mg,100.35,141
ph1189,OTC042,Oxygen Support,Cylinder,Portable,140.46,104
ph1189,OTC035,Antihistamine Syrup,Syrup,100ml,49.72,114
ph1189,OTC017,Phenylephrine,Tablet,10mg,87.21,50
ph1189,OTC008,Chlorpheniramine,Tablet,4mg,77.12,161
ph1189,OTC034,Mucolytic Syrup,Syrup,100ml,102.13,138
ph1189,OTC006,Vitamin C,Tablet,500mg,101.59,81
ph1189,OTC013,Aspirin,Tablet,325mg,50.5,127
ph1189,OTC030,Saline Nasal Spray,Spray,30ml,99.28,76
ph1190,OTC036,Expectorant Tablets,Tablet,200mg,56.79,125
ph1190,OTC011,Loratadine,Tablet,10mg,112.88,105
ph1190,OTC040,Antibiotic Respiratory,Tablet,500mg,26.95,100
ph1190,OTC016,Pseudoephedrine,Tablet,30mg,79.31,100
ph1190,OTC015,Acetaminophen,Tablet,325mg,146.2,37
ph1190,OTC034,Mucolytic Syrup,Syrup,100ml,124.47,151
ph1190,OTC035,Antihistamine Syrup,Syrup,100ml,61.3,147
ph1190,OTC017,Phenylephrine,Tablet,10mg,65.42,192
ph1190,OTC030,Saline Nasal Spray,Spray,30ml,64.12,200
ph1190,OTC042,Oxygen Support,Cylinder,Portable,124.38,112
ph1190,OTC003,Cetirizine,Tablet,10mg,137.84,124
ph1191,OTC039,Chest Rub Balm,Balm,50g,35.53,121
ph1191,OTC017,Phenylephrine,Tablet,10mg,113.15,152
ph1191,OTC001,Paracetamol,Tablet,500mg,45.88,55
ph1191,OTC002,Ibuprofen,Tablet,200mg,22.36,164
ph1191,OTC043,Nebulizer Solution,Solution,2.5ml,32.37,52
ph1191,OTC034,Mucolytic Syrup,Syrup,100ml,55.65,87
ph1191,OTC009,Dextromethorphan,Syrup,100ml,57.39,142
ph1191,OTC036,Expectorant Tablets,Tablet,200mg,138.49,182
ph1191,OTC037,Bronchodilator,Tablet,4mg,61.56,70
ph1191,OTC023,Throat Lozenges,Lozenge,24 count,73.44,53
ph1191,OTC013,Aspirin,Tablet,325mg,42.18,121
ph1191,OTC006,Vitamin C,Tablet,500mg,67.85,89
ph1192,OTC011,Loratadine,Tablet,10mg,86.32,76
ph1192,OTC006,Vitamin C,Tablet,500mg,120.61,59
ph1192,OTC017,Phenylephrine,Tablet,10mg,35.05,163
ph1192,OTC043,Nebulizer Solution,Solution,2.5ml,29.98,24
ph1192,OTC008,Chlorpheniramine,Tablet,4mg,96.79,71
ph1192,OTC002,Ibuprofen,Tablet,200mg,60.64,58
ph1192,OTC007,Zinc Supplement,Tablet,50mg,53.6,191
ph1192,OTC033,Budesonide Inhaler,Inhaler,200mcg,36.63,59
ph1192,OTC026,Multivitamin,Tablet,Daily,33.27,183
ph1192,OTC038,Steam Inhalation,Solution,100ml,61.7,42
ph1193,OTC035,Antihistamine Syrup,Syrup,100ml,138.96,139
ph1193,OTC043,Nebulizer Solution,Solution,2.5ml,85.39,74
ph1193,OTC011,Loratadine,Tablet,10mg,102.29,188
ph1193,OTC032,Salbutamol Inhaler,Inhaler,100mcg,51.17,147
ph1193,OTC016,Pseudoephedrine,Tablet,30mg,66.4,195
ph1193,OTC006,Vitamin C,Tablet,500mg,97.32,32
ph1193,OTC031,Ambroxol,Tablet,30mg,143.12,132
ph1193,OTC010,Guaifenesin,Syrup,100ml,80.81,99
ph1193,OTC001,Paracetamol,Tablet,500mg,52.48,130
ph1193,OTC023,Throat Lozenges,Lozenge,24 count,147.28,116
ph1193,OTC017,Phenylephrine,Tablet,10mg,95.06,196
ph1193,OTC040,Antibiotic Respiratory,Tablet,500mg,88.68,130
ph1193,OTC013,Aspirin,Tablet,325mg,140.1,21
ph1193,OTC008,Chlorpheniramine,Tablet,4mg,105.2,164
ph1193,OTC002,Ibuprofen,Tablet,200mg,98.73,73
ph1194,OTC017,Phenylephrine,Tablet,10mg,120.2,129
ph1194,OTC030,Saline Nasal Spray,Spray,30ml,33.12,142
ph1194,OTC007,Zinc Supplement,Tablet,50mg,120.99,116
ph1194,OTC035,Antihistamine Syrup,Syrup,100ml,63.25,57
ph1194,OTC037,Bronchodilator,Tablet,4mg,39.5,56
ph1194,OTC015,Acetaminophen,Tablet,325mg,55.84,60
ph1194,OTC039,Chest Rub Balm,Balm,50g,78.3,181
ph1194,OTC001,Paracetamol,Tablet,500mg,142.37,125
ph1194,OTC042,Oxygen Support,Cylinder,Portable,139.05,175
ph1194,OTC013,Aspirin,Tablet,325mg,109.62,141
ph1194,OTC034,Mucolytic Syrup,Syrup,100ml,144.53,194
ph1194,OTC032,Salbutamol Inhaler,Inhaler,100mcg,47.87,65
ph1194,OTC041,Steroid Respiratory,Tablet,5mg,36.94,192
ph1194,OTC033,Budesonide Inhaler,Inhaler,200mcg,105.19,84
ph1195,OTC010,Guaifenesin,Syrup,100ml,131.81,121
ph1195,OTC042,Oxygen Support,Cylinder,Portable,33.63,160
ph1195,OTC017,Phenylephrine,Tablet,10mg,64.06,153
ph1195,OTC041,Steroid Respiratory,Tablet,5mg,107.36,140
ph1195,OTC016,Pseudoephedrine,Tablet,30mg,141.97,177
ph1195,OTC005,Cough Syrup,Syrup,100ml,145.38,89
ph1195,OTC002,Ibuprofen,Tablet,200mg,146.06,174
ph1195,OTC015,Acetaminophen,Tablet,325mg,135.18,85
ph1195,OTC038,Steam Inhalation,Solution,100ml,134.53,82
ph1195,OTC011,Loratadine,Tablet,10mg,105.23,186
ph1195,OTC033,Budesonide Inhaler,Inhaler,200mcg,104.62,179
ph1195,OTC039,Chest Rub Balm,Balm,50g,60.43,153
ph1195,OTC003,Cetirizine,Tablet,10mg,143.99,179
ph1195,OTC037,Bronchodilator,Tablet,4mg,109.02,126
ph1195,OTC032,Salbutamol Inhaler,Inhaler,100mcg,122.0,78
ph1196,OTC011,Loratadine,Tablet,10mg,65.31,68
ph1196,OTC010,Guaifenesin,Syrup,100ml,47.5,127
ph1196,OTC002,Ibuprofen,Tablet,200mg,91.99,54
ph1196,OTC031,Ambroxol,Tablet,30mg,100.36,72
ph1196,OTC040,Antibiotic Respiratory,Tablet,500mg,79.15,146
ph1196,OTC009,Dextromethorphan,Syrup,100ml,94.35,83
ph1196,OTC036,Expectorant Tablets,Tablet,200mg,98.43,176
ph1196,OTC034,Mucolytic Syrup,Syrup,100ml,87.14,20
ph1196,OTC038,Steam Inhalation,Solution,100ml,22.75,192
ph1196,OTC005,Cough Syrup,Syrup,100ml,132.73,60
ph1196,OTC039,Chest Rub Balm,Balm,50g,140.25,27
ph1196,OTC035,Antihistamine Syrup,Syrup,100ml,20.75,75
ph1196,OTC033,Budesonide Inhaler,Inhaler,200mcg,23.41,113
ph1196,OTC001,Paracetamol,Tablet,500mg,35.25,21
ph1196,OTC037,Bronchodilator,Tablet,4mg,97.81,81
ph1197,OTC005,Cough Syrup,Syrup,100ml,21.14,144
ph1197,OTC015,Acetaminophen,Tablet,325mg,16.37,82
ph1197,OTC006,Vitamin C,Tablet,500mg,27.11,172
ph1197,OTC008,Chlorpheniramine,Tablet,4mg,138.12,143
ph1197,OTC003,Cetirizine,Tablet,10mg,36.22,48
ph1197,OTC040,Antibiotic Respiratory,Tablet,500mg,35.61,109
ph1197,OTC009,Dextromethorphan,Syrup,100ml,94.62,82
ph1197,OTC016,Pseudoephedrine,Tablet,30mg,23.68,136
ph1197,OTC034,Mucolytic Syrup,Syrup,100ml,78.03,101
ph1197,OTC038,Steam Inhalation,Solution,100ml,65.84,167
ph1197,OTC039,Chest Rub Balm,Balm,50g,107.65,23
ph1197,OTC011,Loratadine,Tablet,10mg,11.09,21
ph1197,OTC001,Paracetamol,Tablet,500mg,106.64,187
ph1197,OTC007,Zinc Supplement,Tablet,50mg,91.46,40
ph1198,OTC016,Pseudoephedrine,Tablet,30mg,119.78,150
ph1198,OTC041,Steroid Respiratory,Tablet,5mg,137.35,143
ph1198,OTC013,Aspirin,Tablet,325mg,25.92,38
ph1198,OTC040,Antibiotic Respiratory,Tablet,500mg,53.77,146
ph1198,OTC008,Chlorpheniramine,Tablet,4mg,52.62,178
ph1198,OTC038,Steam Inhalation,Solution,100ml,26.14,139
ph1198,OTC007,Zinc Supplement,Tablet,50mg,146.69,34
ph1198,OTC011,Loratadine,Tablet,10mg,135.71,196
ph1198,OTC036,Expectorant Tablets,Tablet,200mg,87.34,22
ph1198,OTC030,Saline Nasal Spray,Spray,30ml,28.67,56
ph1198,OTC009,Dextromethorphan,Syrup,100ml,84.63,67
ph1198,OTC010,Guaifenesin,Syrup,100ml,136.86,85
ph1198,OTC039,Chest Rub Balm,Balm,50g,17.45,179
ph1199,OTC035,Antihistamine Syrup,Syrup,100ml,99.81,65
ph1199,OTC037,Bronchodilator,Tablet,4mg,127.23,62
ph1199,OTC042,Oxygen Support,Cylinder,Portable,25.86,190
ph1199,OTC030,Saline Nasal Spray,Spray,30ml,105.38,26
ph1199,OTC001,Paracetamol,Tablet,500mg,62.45,173
ph1199,OTC031,Ambroxol,Tablet,30mg,131.86,74
ph1199,OTC041,Steroid Respiratory,Tablet,5mg,34.91,198
ph1199,OTC008,Chlorpheniramine,Tablet,4mg,20.65,79
ph1199,OTC011,Loratadine,Tablet,10mg,29.44,109
ph1199,OTC034,Mucolytic Syrup,Syrup,100ml,36.17,135
ph1199,OTC032,Salbutamol Inhaler,Inhaler,100mcg,63.81,112
ph1200,OTC034,Mucolytic Syrup,Syrup,100ml,58.49,94
ph1200,OTC041,Steroid Respiratory,Tablet,5mg,33.19,75
ph1200,OTC002,Ibuprofen,Tablet,200mg,33.45,118
ph1200,OTC007,Zinc Supplement,Tablet,50mg,79.18,26
ph1200,OTC003,Cetirizine,Tablet,10mg,24.21,41
ph1200,OTC009,Dextromethorphan,Syrup,100ml,66.12,149
ph1200,OTC005,Cough Syrup,Syrup,100ml,25.51,130
ph1200,OTC037,Bronchodilator,Tablet,4mg,148.21,139
ph1200,OTC017,Phenylephrine,Tablet,10mg,121.25,157
ph1200,OTC023,Throat Lozenges,Lozenge,24 count,67.6,54
ph1200,OTC032,Salbutamol Inhaler,Inhaler,100mcg,143.43,21
ph1201,OTC013,Aspirin,Tablet,325mg,119.16,63
ph1201,OTC005,Cough Syrup,Syrup,100ml,33.96,177
ph1201,OTC043,Nebulizer Solution,Solution,2.5ml,90.27,41
ph1201,OTC008,Chlorpheniramine,Tablet,4mg,77.67,106
ph1201,OTC030,Saline Nasal Spray,Spray,30ml,39.22,25
ph1201,OTC016,Pseudoephedrine,Tablet,30mg,49.61,192
ph1201,OTC010,Guaifenesin,Syrup,100ml,11.67,70
ph1201,OTC007,Zinc Supplement,Tablet,50mg,20.86,153
ph1201,OTC017,Phenylephrine,Tablet,10mg,49.34,39
ph1201,OTC023,Throat Lozenges,Lozenge,24 count,18.49,107
ph1201,OTC009,Dextromethorphan,Syrup,100ml,13.85,102
ph1202,OTC001,Paracetamol,Tablet,500mg,42.58,147
ph1202,OTC030,Saline Nasal Spray,Spray,30ml,80.59,131
ph1202,OTC010,Guaifenesin,Syrup,100ml,73.29,145
ph1202,OTC042,Oxygen Support,Cylinder,Portable,16.93,21
ph1202,OTC013,Aspirin,Tablet,325mg,88.28,78
ph1202,OTC007,Zinc Supplement,Tablet,50mg,149.47,186
ph1202,OTC031,Ambroxol,Tablet,30mg,72.93,89
ph1202,OTC011,Loratadine,Tablet,10mg,102.38,30
ph1202,OTC017,Phenylephrine,Tablet,10mg,57.56,150
ph1202,OTC026,Multivitamin,Tablet,Daily,42.52,103
ph1202,OTC023,Throat Lozenges,Lozenge,24 count,110.5,21
ph1202,OTC002,Ibuprofen,Tablet,200mg,21.79,61
ph1203,OTC007,Zinc Supplement,Tablet,50mg,128.55,160
ph1203,OTC023,Throat Lozenges,Lozenge,24 count,137.09,53
ph1203,OTC034,Mucolytic Syrup,Syrup,100ml,11.52,47
ph1203,OTC033,Budesonide Inhaler,Inhaler,200mcg,22.6,60
ph1203,OTC042,Oxygen Support,Cylinder,Portable,18.85,69
ph1203,OTC009,Dextromethorphan,Syrup,100ml,45.79,129
ph1203,OTC037,Bronchodilator,Tablet,4mg,135.35,118
ph1203,OTC006,Vitamin C,Tablet,500mg,84.78,38
ph1203,OTC031,Ambroxol,Tablet,30mg,134.01,172
ph1203,OTC043,Nebulizer Solution,Solution,2.5ml,15.54,27
ph1203,OTC032,Salbutamol Inhaler,Inhaler,100mcg,35.03,30
ph1203,OTC001,Paracetamol,Tablet,500mg,66.17,36
ph1203,OTC005,Cough Syrup,Syrup,100ml,19.26,140
ph1204,OTC036,Expectorant Tablets,Tablet,200mg,89.34,150
ph1204,OTC040,Antibiotic Respiratory,Tablet,500mg,87.86,69
ph1204,OTC010,Guaifenesin,Syrup,100ml,98.31,42
ph1204,OTC026,Multivitamin,Tablet,Daily,32.89,85
ph1204,OTC039,Chest Rub Balm,Balm,50g,126.12,134
ph1204,OTC003,Cetirizine,Tablet,10mg,113.36,174
ph1204,OTC037,Bronchodilator,Tablet,4mg,13.53,182
ph1204,OTC038,Steam Inhalation,Solution,100ml,51.69,195
ph1204,OTC023,Throat Lozenges,Lozenge,24 count,21.23,83
ph1204,OTC002,Ibuprofen,Tablet,200mg,85.94,188
ph1204,OTC016,Pseudoephedrine,Tablet,30mg,82.97,167
ph1204,OTC041,Steroid Respiratory,Tablet,5mg,18.74,51
ph1204,OTC031,Ambroxol,Tablet,30mg,23.97,90
ph1204,OTC015,Acetaminophen,Tablet,325mg,124.93,105
ph1204,OTC035,Antihistamine Syrup,Syrup,100ml,107.82,147
ph1205,OTC016,Pseudoephedrine,Tablet,30mg,89.55,44
ph1205,OTC023,Throat Lozenges,Lozenge,24 count,72.98,98
ph1205,OTC042,Oxygen Support,Cylinder,Portable,56.35,143
ph1205,OTC017,Phenylephrine,Tablet,10mg,131.8,139
ph1205,OTC003,Cetirizine,Tablet,10mg,116.17,30
ph1205,OTC032,Salbutamol Inhaler,Inhaler,100mcg,28.05,59
ph1205,OTC013,Aspirin,Tablet,325mg,103.17,162
ph1205,OTC006,Vitamin C,Tablet,500mg,10.59,200
ph1205,OTC010,Guaifenesin,Syrup,100ml,147.92,78
ph1205,OTC038,Steam Inhalation,Solution,100ml,52.75,149
ph1205,OTC043,Nebulizer Solution,Solution,2.5ml,132.36,132
ph1205,OTC001,Paracetamol,Tablet,500mg,74.46,54
ph1205,OTC005,Cough Syrup,Syrup,100ml,55.16,68
ph1205,OTC026,Multivitamin,Tablet,Daily,111.99,35
ph1205,OTC002,Ibuprofen,Tablet,200mg,96.42,110
ph1206,OTC032,Salbutamol Inhaler,Inhaler,100mcg,146.99,63
ph1206,OTC034,Mucolytic Syrup,Syrup,100ml,96.72,68
ph1206,OTC036,Expectorant Tablets,Tablet,200mg,40.09,106
ph1206,OTC007,Zinc Supplement,Tablet,50mg,108.08,195
ph1206,OTC031,Ambroxol,Tablet,30mg,97.78,61
ph1206,OTC010,Guaifenesin,Syrup,100ml,108.0,85
ph1206,OTC030,Saline Nasal Spray,Spray,30ml,14.2,176
ph1206,OTC043,Nebulizer Solution,Solution,2.5ml,43.97,148
ph1206,OTC039,Chest Rub Balm,Balm,50g,66.12,128
ph1206,OTC026,Multivitamin,Tablet,Daily,37.36,175
ph1206,OTC009,Dextromethorphan,Syrup,100ml,121.99,98
ph1206,OTC015,Acetaminophen,Tablet,325mg,117.21,93
ph1206,OTC037,Bronchodilator,Tablet,4mg,84.72,88
ph1206,OTC042,Oxygen Support,Cylinder,Portable,28.94,136
ph1206,OTC040,Antibiotic Respiratory,Tablet,500mg,44.78,162
ph1207,OTC013,Aspirin,Tablet,325mg,87.43,161
ph1207,OTC037,Bronchodilator,Tablet,4mg,68.28,136
ph1207,OTC038,Steam Inhalation,Solution,100ml,66.74,59
ph1207,OTC016,Pseudoephedrine,Tablet,30mg,76.26,105
ph1207,OTC039,Chest Rub Balm,Balm,50g,146.26,77
ph1207,OTC035,Antihistamine Syrup,Syrup,100ml,126.26,99
ph1207,OTC015,Acetaminophen,Tablet,325mg,135.29,119
ph1207,OTC006,Vitamin C,Tablet,500mg,98.31,34
ph1207,OTC009,Dextromethorphan,Syrup,100ml,129.29,125
ph1207,OTC033,Budesonide Inhaler,Inhaler,200mcg,69.38,82
ph1207,OTC003,Cetirizine,Tablet,10mg,47.82,35
ph1208,OTC010,Guaifenesin,Syrup,100ml,34.79,126
ph1208,OTC036,Expectorant Tablets,Tablet,200mg,39.65,63
ph1208,OTC006,Vitamin C,Tablet,500mg,121.96,155
ph1208,OTC003,Cetirizine,Tablet,10mg,87.92,66
ph1208,OTC015,Acetaminophen,Tablet,325mg,134.17,69
ph1208,OTC016,Pseudoephedrine,Tablet,30mg,61.02,28
ph1208,OTC042,Oxygen Support,Cylinder,Portable,49.66,88
ph1208,OTC008,Chlorpheniramine,Tablet,4mg,60.93,50
ph1208,OTC043,Nebulizer Solution,Solution,2.5ml,113.63,187
ph1208,OTC013,Aspirin,Tablet,325mg,142.06,72
ph1209,OTC041,Steroid Respiratory,Tablet,5mg,148.83,105
ph1209,OTC011,Loratadine,Tablet,10mg,76.93,93
ph1209,OTC006,Vitamin C,Tablet,500mg,33.34,40
ph1209,OTC003,Cetirizine,Tablet,10mg,98.45,156
ph1209,OTC040,Antibiotic Respiratory,Tablet,500mg,110.6,65
ph1209,OTC005,Cough Syrup,Syrup,100ml,129.88,96
ph1209,OTC023,Throat Lozenges,Lozenge,24 count,63.0,149
ph1209,OTC013,Aspirin,Tablet,325mg,25.35,113
ph1209,OTC010,Guaifenesin,Syrup,100ml,20.44,179
ph1209,OTC032,Salbutamol Inhaler,Inhaler,100mcg,25.57,124
ph1209,OTC035,Antihistamine Syrup,Syrup,100ml,48.24,145
ph1209,OTC042,Oxygen Support,Cylinder,Portable,99.84,64
ph1210,OTC035,Antihistamine Syrup,Syrup,100ml,55.25,186
ph1210,OTC016,Pseudoephedrine,Tablet,30mg,137.04,178
ph1210,OTC011,Loratadine,Tablet,10mg,83.96,146
ph1210,OTC007,Zinc Supplement,Tablet,50mg,62.45,185
ph1210,OTC032,Salbutamol Inhaler,Inhaler,100mcg,89.79,50
ph1210,OTC033,Budesonide Inhaler,Inhaler,200mcg,60.42,20
ph1210,OTC030,Saline Nasal Spray,Spray,30ml,18.56,100
ph1210,OTC023,Throat Lozenges,Lozenge,24 count,123.33,86
ph1210,OTC040,Antibiotic Respiratory,Tablet,500mg,61.6,186
ph1210,OTC010,Guaifenesin,Syrup,100ml,20.54,155
ph1210,OTC036,Expectorant Tablets,Tablet,200mg,40.83,91
ph1210,OTC008,Chlorpheniramine,Tablet,4mg,77.21,165
ph1211,OTC043,Nebulizer Solution,Solution,2.5ml,149.67,26
ph1211,OTC035,Antihistamine Syrup,Syrup,100ml,111.39,43
ph1211,OTC009,Dextromethorphan,Syrup,100ml,29.64,123
ph1211,OTC002,Ibuprofen,Tablet,200mg,147.16,81
ph1211,OTC013,Aspirin,Tablet,325mg,113.99,156
ph1211,OTC023,Throat Lozenges,Lozenge,24 count,99.59,118
ph1211,OTC031,Ambroxol,Tablet,30mg,141.57,98
ph1211,OTC007,Zinc Supplement,Tablet,50mg,38.78,32
ph1211,OTC010,Guaifenesin,Syrup,100ml,148.29,182
ph1211,OTC039,Chest Rub Balm,Balm,50g,19.94,88
ph1211,OTC008,Chlorpheniramine,Tablet,4mg,98.47,23
ph1212,OTC017,Phenylephrine,Tablet,10mg,137.84,175
ph1212,OTC037,Bronchodilator,Tablet,4mg,24.34,57
ph1212,OTC042,Oxygen Support,Cylinder,Portable,121.86,36
ph1212,OTC032,Salbutamol Inhaler,Inhaler,100mcg,82.64,145
ph1212,OTC016,Pseudoephedrine,Tablet,30mg,93.68,199
ph1212,OTC005,Cough Syrup,Syrup,100ml,98.04,118
ph1212,OTC041,Steroid Respiratory,Tablet,5mg,57.34,128
ph1212,OTC001,Paracetamol,Tablet,500mg,20.85,88
ph1212,OTC039,Chest Rub Balm,Balm,50g,71.29,109
ph1212,OTC033,Budesonide Inhaler,Inhaler,200mcg,91.38,46
ph1212,OTC043,Nebulizer Solution,Solution,2.5ml,25.05,62
ph1212,OTC009,Dextromethorphan,Syrup,100ml,54.58,55
ph1212,OTC023,Throat Lozenges,Lozenge,24 count,111.8,68
ph1213,OTC017,Phenylephrine,Tablet,10mg,139.97,178
ph1213,OTC002,Ibuprofen,Tablet,200mg,85.76,150
ph1213,OTC001,Paracetamol,Tablet,500mg,144.67,183
ph1213,OTC010,Guaifenesin,Syrup,100ml,28.71,64
ph1213,OTC038,Steam Inhalation,Solution,100ml,18.41,120
ph1213,OTC042,Oxygen Support,Cylinder,Portable,134.4,87
ph1213,OTC007,Zinc Supplement,Tablet,50mg,114.65,177
ph1213,OTC026,Multivitamin,Tablet,Daily,86.72,56
ph1213,OTC037,Bronchodilator,Tablet,4mg,62.07,138
ph1213,OTC031,Ambroxol,Tablet,30mg,96.59,117
ph1214,OTC033,Budesonide Inhaler,Inhaler,200mcg,127.34,54
ph1214,OTC040,Antibiotic Respiratory,Tablet,500mg,46.03,23
ph1214,OTC034,Mucolytic Syrup,Syrup,100ml,99.83,77
ph1214,OTC038,Steam Inhalation,Solution,100ml,127.91,63
ph1214,OTC023,Throat Lozenges,Lozenge,24 count,44.54,156
ph1214,OTC030,Saline Nasal Spray,Spray,30ml,138.43,37
ph1214,OTC010,Guaifenesin,Syrup,100ml,110.58,110
ph1214,OTC007,Zinc Supplement,Tablet,50mg,91.03,63
ph1214,OTC002,Ibuprofen,Tablet,200mg,82.63,102
ph1214,OTC035,Antihistamine Syrup,Syrup,100ml,113.58,173
ph1214,OTC003,Cetirizine,Tablet,10mg,48.26,102
ph1214,OTC011,Loratadine,Tablet,10mg,102.36,198
ph1214,OTC043,Nebulizer Solution,Solution,2.5ml,71.15,145
ph1214,OTC037,Bronchodilator,Tablet,4mg,108.33,175
ph1215,OTC007,Zinc Supplement,Tablet,50mg,72.1,24
ph1215,OTC032,Salbutamol Inhaler,Inhaler,100mcg,75.67,180
ph1215,OTC009,Dextromethorphan,Syrup,100ml,23.96,114
ph1215,OTC001,Paracetamol,Tablet,500mg,92.13,174
ph1215,OTC013,Aspirin,Tablet,325mg,48.16,192
ph1215,OTC039,Chest Rub Balm,Balm,50g,84.97,101
ph1215,OTC026,Multivitamin,Tablet,Daily,10.62,91
ph1215,OTC037,Bronchodilator,Tablet,4mg,124.42,78
ph1215,OTC042,Oxygen Support,Cylinder,Portable,89.77,80
ph1215,OTC036,Expectorant Tablets,Tablet,200mg,57.74,131
ph1215,OTC033,Budesonide Inhaler,Inhaler,200mcg,113.89,54
ph1215,OTC031,Ambroxol,Tablet,30mg,84.3,161
ph1215,OTC008,Chlorpheniramine,Tablet,4mg,98.57,178
ph1215,OTC016,Pseudoephedrine,Tablet,30mg,98.58,118
ph1216,OTC036,Expectorant Tablets,Tablet,200mg,55.73,40
ph1216,OTC001,Paracetamol,Tablet,500mg,121.61,42
ph1216,OTC041,Steroid Respiratory,Tablet,5mg,17.97,148
ph1216,OTC033,Budesonide Inhaler,Inhaler,200mcg,50.73,119
ph1216,OTC017,Phenylephrine,Tablet,10mg,33.13,55
ph1216,OTC008,Chlorpheniramine,Tablet,4mg,63.16,187
ph1216,OTC015,Acetaminophen,Tablet,325mg,50.0,46
ph1216,OTC011,Loratadine,Tablet,10mg,83.7,53
ph1216,OTC035,Antihistamine Syrup,Syrup,100ml,129.64,108
ph1216,OTC023,Throat Lozenges,Lozenge,24 count,91.54,35
ph1216,OTC016,Pseudoephedrine,Tablet,30mg,80.24,175
ph1216,OTC042,Oxygen Support,Cylinder,Portable,98.65,102
ph1216,OTC026,Multivitamin,Tablet,Daily,66.74,81
ph1217,OTC007,Zinc Supplement,Tablet,50mg,138.96,112
ph1217,OTC039,Chest Rub Balm,Balm,50g,118.28,102
ph1217,OTC010,Guaifenesin,Syrup,100ml,74.22,77
ph1217,OTC034,Mucolytic Syrup,Syrup,100ml,78.02,84
ph1217,OTC009,Dextromethorphan,Syrup,100ml,88.42,110
ph1217,OTC026,Multivitamin,Tablet,Daily,111.84,59
ph1217,OTC023,Throat Lozenges,Lozenge,24 count,56.24,63
ph1217,OTC032,Salbutamol Inhaler,Inhaler,100mcg,33.87,104
ph1217,OTC013,Aspirin,Tablet,325mg,141.35,161
ph1217,OTC002,Ibuprofen,Tablet,200mg,126.12,127
ph1217,OTC037,Bronchodilator,Tablet,4mg,74.12,171
ph1217,OTC017,Phenylephrine,Tablet,10mg,128.4,33
ph1218,OTC035,Antihistamine Syrup,Syrup,100ml,137.09,179
ph1218,OTC026,Multivitamin,Tablet,Daily,48.33,195
ph1218,OTC039,Chest Rub Balm,Balm,50g,116.51,129
ph1218,OTC013,Aspirin,Tablet,325mg,55.89,61
ph1218,OTC038,Steam Inhalation,Solution,100ml,39.26,179
ph1218,OTC007,Zinc Supplement,Tablet,50mg,65.64,85
ph1218,OTC041,Steroid Respiratory,Tablet,5mg,105.01,169
ph1218,OTC042,Oxygen Support,Cylinder,Portable,143.03,164
ph1218,OTC032,Salbutamol Inhaler,Inhaler,100mcg,96.32,56
ph1218,OTC034,Mucolytic Syrup,Syrup,100ml,18.43,77
ph1219,OTC030,Saline Nasal Spray,Spray,30ml,30.09,164
ph1219,OTC013,Aspirin,Tablet,325mg,113.57,140
ph1219,OTC010,Guaifenesin,Syrup,100ml,134.45,76
ph1219,OTC002,Ibuprofen,Tablet,200mg,127.2,159
ph1219,OTC023,Throat Lozenges,Lozenge,24 count,57.7,71
ph1219,OTC001,Paracetamol,Tablet,500mg,104.6,175
ph1219,OTC040,Antibiotic Respiratory,Tablet,500mg,131.9,116
ph1219,OTC031,Ambroxol,Tablet,30mg,108.76,105
ph1219,OTC041,Steroid Respiratory,Tablet,5mg,32.54,92
ph1219,OTC003,Cetirizine,Tablet,10mg,68.41,99
ph1219,OTC042,Oxygen Support,Cylinder,Portable,28.32,131
ph1219,OTC032,Salbutamol Inhaler,Inhaler,100mcg,114.7,25
ph1219,OTC034,Mucolytic Syrup,Syrup,100ml,47.96,150
ph1219,OTC006,Vitamin C,Tablet,500mg,59.58,25
ph1219,OTC011,Loratadine,Tablet,10mg,65.7,82
ph1220,OTC010,Guaifenesin,Syrup,100ml,72.84,153
ph1220,OTC042,Oxygen Support,Cylinder,Portable,35.14,117
ph1220,OTC017,Phenylephrine,Tablet,10mg,136.27,174
ph1220,OTC003,Cetirizine,Tablet,10mg,135.03,68
ph1220,OTC040,Antibiotic Respiratory,Tablet,500mg,102.26,197
ph1220,OTC030,Saline Nasal Spray,Spray,30ml,81.06,93
ph1220,OTC033,Budesonide Inhaler,Inhaler,200mcg,24.34,176
ph1220,OTC026,Multivitamin,Tablet,Daily,19.23,41
ph1220,OTC038,Steam Inhalation,Solution,100ml,122.62,118
ph1220,OTC036,Expectorant Tablets,Tablet,200mg,16.76,82
ph1220,OTC008,Chlorpheniramine,Tablet,4mg,38.33,193
ph1221,OTC002,Ibuprofen,Tablet,200mg,68.75,130
ph1221,OTC030,Saline Nasal Spray,Spray,30ml,17.59,66
ph1221,OTC040,Antibiotic Respiratory,Tablet,500mg,104.78,181
ph1221,OTC015,Acetaminophen,Tablet,325mg,94.68,70
ph1221,OTC011,Loratadine,Tablet,10mg,22.2,140
ph1221,OTC039,Chest Rub Balm,Balm,50g,137.48,158
ph1221,OTC003,Cetirizine,Tablet,10mg,16.76,60
ph1221,OTC042,Oxygen Support,Cylinder,Portable,105.78,37
